match_id,stage,start_time,team1,team2,match_format,game_id,game_number,score1,score2,sum_score1,sum_score2,overall_score1,overall_score2,result_score1,result_score2,last_match_id
10525,Preseason,"2017/12/6 16:00",FLA,SFS,preseason,4759,1,1,2,1,2,0,1,0,1,10525
10525,Preseason,"2017/12/6 16:00",FLA,SFS,preseason,5576,2,3,4,4,6,0,2,0,1,10525
10525,Preseason,"2017/12/6 16:00",FLA,SFS,preseason,5577,3,1,2,5,8,0,3,0,1,10525
10525,Preseason,"2017/12/6 16:00",FLA,SFS,preseason,5578,4,3,2,8,10,1,3,0,1,10525
10526,Preseason,"2017/12/6 18:00",VAL,SFS,preseason,5579,1,3,2,3,2,1,0,1,0,10526
10526,Preseason,"2017/12/6 18:00",VAL,SFS,preseason,5580,2,2,3,5,5,1,1,0,0,10526
10526,Preseason,"2017/12/6 18:00",VAL,SFS,preseason,5581,3,1,2,6,7,1,2,0,1,10526
10526,Preseason,"2017/12/6 18:00",VAL,SFS,preseason,5582,4,5,4,11,11,2,2,0,0,10526
10526,Preseason,"2017/12/6 18:00",VAL,SFS,preseason,5841,5,2,0,13,11,3,2,1,0,10526
10527,Preseason,"2017/12/6 20:30",SEO,SHD,preseason,5583,1,3,2,3,2,1,0,1,0,10527
10527,Preseason,"2017/12/6 20:30",SEO,SHD,preseason,5584,2,4,3,7,5,2,0,1,0,10527
10527,Preseason,"2017/12/6 20:30",SEO,SHD,preseason,5585,3,2,0,9,5,3,0,1,0,10527
10527,Preseason,"2017/12/6 20:30",SEO,SHD,preseason,5586,4,3,1,12,6,4,0,1,0,10527
10528,Preseason,"2017/12/7 14:00",GLA,LDN,preseason,5587,1,3,1,3,1,1,0,1,0,10528
10528,Preseason,"2017/12/7 14:00",GLA,LDN,preseason,5588,2,1,2,4,3,1,1,0,0,10528
10528,Preseason,"2017/12/7 14:00",GLA,LDN,preseason,5589,3,0,2,4,5,1,2,0,1,10528
10528,Preseason,"2017/12/7 14:00",GLA,LDN,preseason,5590,4,5,4,9,9,2,2,0,0,10528
10528,Preseason,"2017/12/7 14:00",GLA,LDN,preseason,5842,5,2,0,11,9,3,2,1,0,10528
10529,Preseason,"2017/12/7 16:00",DAL,HOU,preseason,5591,1,1,2,1,2,0,1,0,1,10529
10529,Preseason,"2017/12/7 16:00",DAL,HOU,preseason,5592,2,4,3,5,5,1,1,0,0,10529
10529,Preseason,"2017/12/7 16:00",DAL,HOU,preseason,5593,3,2,1,7,6,2,1,1,0,10529
10529,Preseason,"2017/12/7 16:00",DAL,HOU,preseason,5594,4,2,3,9,9,2,2,0,0,10529
10529,Preseason,"2017/12/7 16:00",DAL,HOU,preseason,5843,5,2,1,11,10,3,2,1,0,10529
10530,Preseason,"2017/12/7 18:20",NYE,BOS,preseason,5595,1,3,0,3,0,1,0,1,0,10530
10530,Preseason,"2017/12/7 18:20",NYE,BOS,preseason,5596,2,4,3,7,3,2,0,1,0,10530
10530,Preseason,"2017/12/7 18:20",NYE,BOS,preseason,5597,3,0,2,7,5,2,1,1,0,10530
10530,Preseason,"2017/12/7 18:20",NYE,BOS,preseason,5598,4,3,1,10,6,3,1,1,0,10530
10531,Preseason,"2017/12/8 16:00",SFS,LDN,preseason,5844,1,2,3,2,3,0,1,0,1,10531
10531,Preseason,"2017/12/8 16:00",SFS,LDN,preseason,5847,2,2,3,4,6,0,2,0,1,10531
10531,Preseason,"2017/12/8 16:00",SFS,LDN,preseason,5848,3,0,2,4,8,0,3,0,1,10531
10531,Preseason,"2017/12/8 16:00",SFS,LDN,preseason,5849,4,2,3,6,11,0,4,0,1,10531
10532,Preseason,"2017/12/8 18:00",SEO,HOU,preseason,5845,1,3,2,3,2,1,0,1,0,10532
10532,Preseason,"2017/12/8 18:00",SEO,HOU,preseason,5850,2,1,2,4,4,1,1,0,0,10532
10532,Preseason,"2017/12/8 18:00",SEO,HOU,preseason,5851,3,2,0,6,4,2,1,1,0,10532
10532,Preseason,"2017/12/8 18:00",SEO,HOU,preseason,5852,4,3,3,9,7,2,1,1,0,10532
10533,Preseason,"2017/12/8 19:35",SHD,BOS,preseason,5846,1,2,3,2,3,0,1,0,1,10533
10533,Preseason,"2017/12/8 19:35",SHD,BOS,preseason,5853,2,2,0,4,3,1,1,0,0,10533
10533,Preseason,"2017/12/8 19:35",SHD,BOS,preseason,5854,3,2,1,6,4,2,1,1,0,10533
10533,Preseason,"2017/12/8 19:35",SHD,BOS,preseason,5855,4,0,1,6,5,2,2,0,0,10533
10533,Preseason,"2017/12/8 19:35",SHD,BOS,preseason,5868,5,1,2,7,7,2,3,0,1,10533
10534,Preseason,"2017/12/9 11:00",VAL,GLA,preseason,5856,1,2,0,2,0,1,0,1,0,10534
10534,Preseason,"2017/12/9 11:00",VAL,GLA,preseason,5857,2,2,0,4,0,2,0,1,0,10534
10534,Preseason,"2017/12/9 11:00",VAL,GLA,preseason,5858,3,0,2,4,2,2,1,1,0,10534
10534,Preseason,"2017/12/9 11:00",VAL,GLA,preseason,5859,4,2,1,6,3,3,1,1,0,10534
10535,Preseason,"2017/12/9 13:00",FLA,DAL,preseason,5860,1,3,0,3,0,1,0,1,0,10535
10535,Preseason,"2017/12/9 13:00",FLA,DAL,preseason,5861,2,1,2,4,2,1,1,0,0,10535
10535,Preseason,"2017/12/9 13:00",FLA,DAL,preseason,5862,3,1,2,5,4,1,2,0,1,10535
10535,Preseason,"2017/12/9 13:00",FLA,DAL,preseason,5863,4,0,1,5,5,1,3,0,1,10535
10536,Preseason,"2017/12/9 14:15",SEO,NYE,preseason,5864,1,2,3,2,3,0,1,0,1,10536
10536,Preseason,"2017/12/9 14:15",SEO,NYE,preseason,5865,2,2,1,4,4,1,1,0,0,10536
10536,Preseason,"2017/12/9 14:15",SEO,NYE,preseason,5866,3,2,1,6,5,2,1,1,0,10536
10536,Preseason,"2017/12/9 14:15",SEO,NYE,preseason,5867,4,3,0,9,5,3,1,1,0,10536
10223,"Stage 1","2018/1/10 16:00",SFS,VAL,regular,5599,1,2,3,2,3,0,1,0,1,10223
10223,"Stage 1","2018/1/10 16:00",SFS,VAL,regular,5600,2,3,4,5,7,0,2,0,1,10223
10223,"Stage 1","2018/1/10 16:00",SFS,VAL,regular,5601,3,1,2,6,9,0,3,0,1,10223
10223,"Stage 1","2018/1/10 16:00",SFS,VAL,regular,5602,4,1,2,7,11,0,4,0,1,10223
10224,"Stage 1","2018/1/10 18:00",SHD,GLA,regular,5603,1,0,1,0,1,0,1,0,1,10224
10224,"Stage 1","2018/1/10 18:00",SHD,GLA,regular,5604,2,1,2,1,3,0,2,0,1,10224
10224,"Stage 1","2018/1/10 18:00",SHD,GLA,regular,5605,3,0,2,1,5,0,3,0,1,10224
10224,"Stage 1","2018/1/10 18:00",SHD,GLA,regular,5606,4,0,1,1,6,0,4,0,1,10224
10225,"Stage 1","2018/1/10 19:30",DAL,SEO,regular,5607,1,3,2,3,2,1,0,1,0,10225
10225,"Stage 1","2018/1/10 19:30",DAL,SEO,regular,5608,2,5,6,8,8,1,1,0,0,10225
10225,"Stage 1","2018/1/10 19:30",DAL,SEO,regular,5609,3,0,2,8,10,1,2,0,1,10225
10225,"Stage 1","2018/1/10 19:30",DAL,SEO,regular,5610,4,3,3,11,13,1,2,0,1,10225
10226,"Stage 1","2018/1/11 14:00",LDN,FLA,regular,5611,1,1,2,1,2,0,1,0,1,10226
10226,"Stage 1","2018/1/11 14:00",LDN,FLA,regular,5612,2,2,1,3,3,1,1,0,0,10226
10226,"Stage 1","2018/1/11 14:00",LDN,FLA,regular,5613,3,2,0,5,3,2,1,1,0,10226
10226,"Stage 1","2018/1/11 14:00",LDN,FLA,regular,5614,4,3,0,8,3,3,1,1,0,10226
10227,"Stage 1","2018/1/11 15:35",PHI,HOU,regular,5615,1,3,2,3,2,1,0,1,0,10227
10227,"Stage 1","2018/1/11 15:35",PHI,HOU,regular,5616,2,1,2,4,4,1,1,0,0,10227
10227,"Stage 1","2018/1/11 15:35",PHI,HOU,regular,5617,3,2,0,6,4,2,1,1,0,10227
10227,"Stage 1","2018/1/11 15:35",PHI,HOU,regular,5618,4,3,4,9,8,2,2,0,0,10227
10227,"Stage 1","2018/1/11 15:35",PHI,HOU,regular,5919,5,2,0,11,8,3,2,1,0,10227
10228,"Stage 1","2018/1/11 17:40",BOS,NYE,regular,5619,1,2,3,2,3,0,1,0,1,10228
10228,"Stage 1","2018/1/11 17:40",BOS,NYE,regular,5620,2,4,3,6,6,1,1,0,0,10228
10228,"Stage 1","2018/1/11 17:40",BOS,NYE,regular,5621,3,0,2,6,8,1,2,0,1,10228
10228,"Stage 1","2018/1/11 17:40",BOS,NYE,regular,5622,4,1,2,7,10,1,3,0,1,10228
10229,"Stage 1","2018/1/12 16:00",VAL,DAL,regular,5623,1,8,7,8,7,1,0,1,0,10229
10229,"Stage 1","2018/1/12 16:00",VAL,DAL,regular,5624,2,5,5,13,12,1,0,1,0,10229
10229,"Stage 1","2018/1/12 16:00",VAL,DAL,regular,5625,3,2,0,15,12,2,0,1,0,10229
10229,"Stage 1","2018/1/12 16:00",VAL,DAL,regular,5626,4,3,0,18,12,3,0,1,0,10229
10230,"Stage 1","2018/1/12 18:15",FLA,BOS,regular,5627,1,2,3,2,3,0,1,0,1,10230
10230,"Stage 1","2018/1/12 18:15",FLA,BOS,regular,5628,2,2,3,4,6,0,2,0,1,10230
10230,"Stage 1","2018/1/12 18:15",FLA,BOS,regular,5629,3,0,2,4,8,0,3,0,1,10230
10230,"Stage 1","2018/1/12 18:15",FLA,BOS,regular,5630,4,1,2,5,10,0,4,0,1,10230
10231,"Stage 1","2018/1/12 20:00",SFS,SHD,regular,5631,1,2,1,2,1,1,0,1,0,10231
10231,"Stage 1","2018/1/12 20:00",SFS,SHD,regular,5632,2,0,1,2,2,1,1,0,0,10231
10231,"Stage 1","2018/1/12 20:00",SFS,SHD,regular,5633,3,2,0,4,2,2,1,1,0,10231
10231,"Stage 1","2018/1/12 20:00",SFS,SHD,regular,5634,4,3,2,7,4,3,1,1,0,10231
10232,"Stage 1","2018/1/13 11:00",LDN,PHI,regular,5635,1,3,2,3,2,1,0,1,0,10232
10232,"Stage 1","2018/1/13 11:00",LDN,PHI,regular,5636,2,2,0,5,2,2,0,1,0,10232
10232,"Stage 1","2018/1/13 11:00",LDN,PHI,regular,5637,3,2,0,7,2,3,0,1,0,10232
10232,"Stage 1","2018/1/13 11:00",LDN,PHI,regular,5638,4,3,0,10,2,4,0,1,0,10232
10233,"Stage 1","2018/1/13 12:45",NYE,HOU,regular,5639,1,2,3,2,3,0,1,0,1,10233
10233,"Stage 1","2018/1/13 12:45",NYE,HOU,regular,5640,2,2,1,4,4,1,1,0,0,10233
10233,"Stage 1","2018/1/13 12:45",NYE,HOU,regular,5641,3,2,0,6,4,2,1,1,0,10233
10233,"Stage 1","2018/1/13 12:45",NYE,HOU,regular,5642,4,3,1,9,5,3,1,1,0,10233
10234,"Stage 1","2018/1/13 14:35",SEO,GLA,regular,5643,1,4,3,4,3,1,0,1,0,10234
10234,"Stage 1","2018/1/13 14:35",SEO,GLA,regular,5644,2,3,2,7,5,2,0,1,0,10234
10234,"Stage 1","2018/1/13 14:35",SEO,GLA,regular,5645,3,2,0,9,5,3,0,1,0,10234
10234,"Stage 1","2018/1/13 14:35",SEO,GLA,regular,5646,4,3,0,12,5,4,0,1,0,10234
10235,"Stage 1","2018/1/17 16:00",SFS,PHI,regular,5647,1,1,0,1,0,1,0,1,0,10235
10235,"Stage 1","2018/1/17 16:00",SFS,PHI,regular,5648,2,1,2,2,2,1,1,0,0,10235
10235,"Stage 1","2018/1/17 16:00",SFS,PHI,regular,5649,3,1,2,3,4,1,2,0,1,10235
10235,"Stage 1","2018/1/17 16:00",SFS,PHI,regular,5650,4,3,3,6,7,1,2,0,1,10235
10236,"Stage 1","2018/1/17 17:50",FLA,SEO,regular,5651,1,1,2,1,2,0,1,0,1,10236
10236,"Stage 1","2018/1/17 17:50",FLA,SEO,regular,5652,2,1,2,2,4,0,2,0,1,10236
10236,"Stage 1","2018/1/17 17:50",FLA,SEO,regular,5653,3,0,2,2,6,0,3,0,1,10236
10236,"Stage 1","2018/1/17 17:50",FLA,SEO,regular,5654,4,2,3,4,9,0,4,0,1,10236
10237,"Stage 1","2018/1/17 19:50",HOU,SHD,regular,5655,1,3,0,3,0,1,0,1,0,10237
10237,"Stage 1","2018/1/17 19:50",HOU,SHD,regular,5656,2,2,1,5,1,2,0,1,0,10237
10237,"Stage 1","2018/1/17 19:50",HOU,SHD,regular,5657,3,2,0,7,1,3,0,1,0,10237
10237,"Stage 1","2018/1/17 19:50",HOU,SHD,regular,5658,4,3,1,10,2,4,0,1,0,10237
10238,"Stage 1","2018/1/18 14:00",DAL,HOU,regular,5659,1,0,1,0,1,0,1,0,1,10238
10238,"Stage 1","2018/1/18 14:00",DAL,HOU,regular,5660,2,1,2,1,3,0,2,0,1,10238
10238,"Stage 1","2018/1/18 14:00",DAL,HOU,regular,5661,3,0,2,1,5,0,3,0,1,10238
10238,"Stage 1","2018/1/18 14:00",DAL,HOU,regular,5662,4,1,2,2,7,0,4,0,1,10238
10239,"Stage 1","2018/1/18 15:30",NYE,VAL,regular,5663,1,3,1,3,1,1,0,1,0,10239
10239,"Stage 1","2018/1/18 15:30",NYE,VAL,regular,5664,2,1,0,4,1,2,0,1,0,10239
10239,"Stage 1","2018/1/18 15:30",NYE,VAL,regular,5665,3,2,1,6,2,3,0,1,0,10239
10239,"Stage 1","2018/1/18 15:30",NYE,VAL,regular,5666,4,3,3,9,5,3,0,1,0,10239
10240,"Stage 1","2018/1/18 17:55",PHI,GLA,regular,5667,1,2,1,2,1,1,0,1,0,10240
10240,"Stage 1","2018/1/18 17:55",PHI,GLA,regular,5668,2,3,2,5,3,2,0,1,0,10240
10240,"Stage 1","2018/1/18 17:55",PHI,GLA,regular,5669,3,1,2,6,5,2,1,1,0,10240
10240,"Stage 1","2018/1/18 17:55",PHI,GLA,regular,5670,4,2,3,8,8,2,2,0,0,10240
10240,"Stage 1","2018/1/18 17:55",PHI,GLA,regular,6192,5,0,2,8,10,2,3,0,1,10240
10241,"Stage 1","2018/1/19 16:00",SEO,BOS,regular,5671,1,3,2,3,2,1,0,1,0,10241
10241,"Stage 1","2018/1/19 16:00",SEO,BOS,regular,5672,2,2,1,5,3,2,0,1,0,10241
10241,"Stage 1","2018/1/19 16:00",SEO,BOS,regular,5673,3,2,0,7,3,3,0,1,0,10241
10241,"Stage 1","2018/1/19 16:00",SEO,BOS,regular,5674,4,3,2,10,5,4,0,1,0,10241
10242,"Stage 1","2018/1/19 17:45",SHD,FLA,regular,5675,1,1,2,1,2,0,1,0,1,10242
10242,"Stage 1","2018/1/19 17:45",SHD,FLA,regular,5676,2,1,2,2,4,0,2,0,1,10242
10242,"Stage 1","2018/1/19 17:45",SHD,FLA,regular,5677,3,0,2,2,6,0,3,0,1,10242
10242,"Stage 1","2018/1/19 17:45",SHD,FLA,regular,5678,4,2,3,4,9,0,4,0,1,10242
10243,"Stage 1","2018/1/19 19:35",LDN,DAL,regular,5679,1,3,2,3,2,1,0,1,0,10243
10243,"Stage 1","2018/1/19 19:35",LDN,DAL,regular,5680,2,2,0,5,2,2,0,1,0,10243
10243,"Stage 1","2018/1/19 19:35",LDN,DAL,regular,5681,3,0,2,5,4,2,1,1,0,10243
10243,"Stage 1","2018/1/19 19:35",LDN,DAL,regular,5682,4,4,3,9,7,3,1,1,0,10243
10244,"Stage 1","2018/1/20 11:00",VAL,LDN,regular,5683,1,1,2,1,2,0,1,0,1,10244
10244,"Stage 1","2018/1/20 11:00",VAL,LDN,regular,5684,2,2,3,3,5,0,2,0,1,10244
10244,"Stage 1","2018/1/20 11:00",VAL,LDN,regular,5685,3,2,0,5,5,1,2,0,1,10244
10244,"Stage 1","2018/1/20 11:00",VAL,LDN,regular,5686,4,3,1,8,6,2,2,0,0,10244
10244,"Stage 1","2018/1/20 11:00",VAL,LDN,regular,6308,5,0,2,8,8,2,3,0,1,10244
10245,"Stage 1","2018/1/20 13:10",GLA,NYE,regular,5687,1,0,1,0,1,0,1,0,1,10245
10245,"Stage 1","2018/1/20 13:10",GLA,NYE,regular,5688,2,1,2,1,3,0,2,0,1,10245
10245,"Stage 1","2018/1/20 13:10",GLA,NYE,regular,5689,3,0,2,1,5,0,3,0,1,10245
10245,"Stage 1","2018/1/20 13:10",GLA,NYE,regular,5690,4,1,2,2,7,0,4,0,1,10245
10246,"Stage 1","2018/1/20 14:55",BOS,SFS,regular,5691,1,2,3,2,3,0,1,0,1,10246
10246,"Stage 1","2018/1/20 14:55",BOS,SFS,regular,5692,2,2,0,4,3,1,1,0,0,10246
10246,"Stage 1","2018/1/20 14:55",BOS,SFS,regular,5693,3,0,2,4,5,1,2,0,1,10246
10246,"Stage 1","2018/1/20 14:55",BOS,SFS,regular,5694,4,3,1,7,6,2,2,0,0,10246
10246,"Stage 1","2018/1/20 14:55",BOS,SFS,regular,6315,5,1,2,8,8,2,3,0,1,10246
10247,"Stage 1","2018/1/24 16:00",SFS,LDN,regular,5695,1,0,1,0,1,0,1,0,1,10247
10247,"Stage 1","2018/1/24 16:00",SFS,LDN,regular,5696,2,0,1,0,2,0,2,0,1,10247
10247,"Stage 1","2018/1/24 16:00",SFS,LDN,regular,5697,3,2,1,2,3,1,2,0,1,10247
10247,"Stage 1","2018/1/24 16:00",SFS,LDN,regular,5698,4,1,2,3,5,1,3,0,1,10247
10248,"Stage 1","2018/1/24 18:00",SHD,SEO,regular,5699,1,2,3,2,3,0,1,0,1,10248
10248,"Stage 1","2018/1/24 18:00",SHD,SEO,regular,5700,2,1,2,3,5,0,2,0,1,10248
10248,"Stage 1","2018/1/24 18:00",SHD,SEO,regular,5701,3,1,2,4,7,0,3,0,1,10248
10248,"Stage 1","2018/1/24 18:00",SHD,SEO,regular,5702,4,2,1,6,8,1,3,0,1,10248
10249,"Stage 1","2018/1/24 19:55",GLA,VAL,regular,5703,1,3,1,3,1,1,0,1,0,10249
10249,"Stage 1","2018/1/24 19:55",GLA,VAL,regular,5704,2,2,0,5,1,2,0,1,0,10249
10249,"Stage 1","2018/1/24 19:55",GLA,VAL,regular,5705,3,1,2,6,3,2,1,1,0,10249
10249,"Stage 1","2018/1/24 19:55",GLA,VAL,regular,5706,4,3,4,9,7,2,2,0,0,10249
10249,"Stage 1","2018/1/24 19:55",GLA,VAL,regular,6418,5,1,2,10,9,2,3,0,1,10249
10250,"Stage 1","2018/1/25 14:00",BOS,LDN,regular,5707,1,4,5,4,5,0,1,0,1,10250
10250,"Stage 1","2018/1/25 14:00",BOS,LDN,regular,5708,2,3,2,7,7,1,1,0,0,10250
10250,"Stage 1","2018/1/25 14:00",BOS,LDN,regular,5709,3,2,1,9,8,2,1,1,0,10250
10250,"Stage 1","2018/1/25 14:00",BOS,LDN,regular,5710,4,2,3,11,11,2,2,0,0,10250
10250,"Stage 1","2018/1/25 14:00",BOS,LDN,regular,6424,5,2,0,13,11,3,2,1,0,10250
10251,"Stage 1","2018/1/25 16:25",PHI,NYE,regular,5711,1,1,2,1,2,0,1,0,1,10251
10251,"Stage 1","2018/1/25 16:25",PHI,NYE,regular,5712,2,2,1,3,3,1,1,0,0,10251
10251,"Stage 1","2018/1/25 16:25",PHI,NYE,regular,5713,3,1,2,4,5,1,2,0,1,10251
10251,"Stage 1","2018/1/25 16:25",PHI,NYE,regular,5714,4,2,1,6,6,2,2,0,0,10251
10251,"Stage 1","2018/1/25 16:25",PHI,NYE,regular,6441,5,2,0,8,6,3,2,1,0,10251
10252,"Stage 1","2018/1/25 18:40",HOU,FLA,regular,5715,1,2,1,2,1,1,0,1,0,10252
10252,"Stage 1","2018/1/25 18:40",HOU,FLA,regular,5716,2,2,0,4,1,2,0,1,0,10252
10252,"Stage 1","2018/1/25 18:40",HOU,FLA,regular,5717,3,2,0,6,1,3,0,1,0,10252
10252,"Stage 1","2018/1/25 18:40",HOU,FLA,regular,5718,4,3,0,9,1,4,0,1,0,10252
10253,"Stage 1","2018/1/26 16:00",SEO,NYE,regular,5719,1,1,2,1,2,0,1,0,1,10253
10253,"Stage 1","2018/1/26 16:00",SEO,NYE,regular,5720,2,5,4,6,6,1,1,0,0,10253
10253,"Stage 1","2018/1/26 16:00",SEO,NYE,regular,5721,3,1,2,7,8,1,2,0,1,10253
10253,"Stage 1","2018/1/26 16:00",SEO,NYE,regular,5722,4,1,0,8,8,2,2,0,0,10253
10253,"Stage 1","2018/1/26 16:00",SEO,NYE,regular,6779,5,0,2,8,10,2,3,0,1,10253
10254,"Stage 1","2018/1/26 18:15",SHD,PHI,regular,5723,1,0,1,0,1,0,1,0,1,10254
10254,"Stage 1","2018/1/26 18:15",SHD,PHI,regular,5724,2,2,3,2,4,0,2,0,1,10254
10254,"Stage 1","2018/1/26 18:15",SHD,PHI,regular,5725,3,2,1,4,5,1,2,0,1,10254
10254,"Stage 1","2018/1/26 18:15",SHD,PHI,regular,5726,4,3,2,7,7,2,2,0,0,10254
10254,"Stage 1","2018/1/26 18:15",SHD,PHI,regular,6784,5,0,2,7,9,2,3,0,1,10254
10255,"Stage 1","2018/1/26 20:30",DAL,SFS,regular,5727,1,3,3,3,3,0,0,0,0,10255
10255,"Stage 1","2018/1/26 20:30",DAL,SFS,regular,5728,2,3,2,6,5,1,0,1,0,10255
10255,"Stage 1","2018/1/26 20:30",DAL,SFS,regular,5729,3,2,0,8,5,2,0,1,0,10255
10255,"Stage 1","2018/1/26 20:30",DAL,SFS,regular,5730,4,3,1,11,6,3,0,1,0,10255
10256,"Stage 1","2018/1/27 11:00",DAL,BOS,regular,5731,1,6,4,6,4,1,0,1,0,10256
10256,"Stage 1","2018/1/27 11:00",DAL,BOS,regular,5732,2,2,3,8,7,1,1,0,0,10256
10256,"Stage 1","2018/1/27 11:00",DAL,BOS,regular,5733,3,1,2,9,9,1,2,0,1,10256
10256,"Stage 1","2018/1/27 11:00",DAL,BOS,regular,5734,4,3,0,12,9,2,2,0,0,10256
10256,"Stage 1","2018/1/27 11:00",DAL,BOS,regular,6855,5,0,2,12,11,2,3,0,1,10256
10257,"Stage 1","2018/1/27 13:15",VAL,FLA,regular,5735,1,3,2,3,2,1,0,1,0,10257
10257,"Stage 1","2018/1/27 13:15",VAL,FLA,regular,5736,2,2,0,5,2,2,0,1,0,10257
10257,"Stage 1","2018/1/27 13:15",VAL,FLA,regular,5737,3,2,0,7,2,3,0,1,0,10257
10257,"Stage 1","2018/1/27 13:15",VAL,FLA,regular,5738,4,2,3,9,5,3,1,1,0,10257
